m/z meas.,RT [min],Area: B6_1_ML_polar_HILIC_pos_01.raw (F1),Area: B6_2_ML_polar_HILIC_pos_01.raw (F2),Area: B6_3_ML_polar_HILIC_pos_01.raw (F3),Area: B6_14_ML_polar_HILIC_pos_01.raw (F4),Area: B6_15_ML_polar_HILIC_pos_01.raw (F5),Area: B6_16_ML_polar_HILIC_pos_01.raw (F6),Area: B6_26_ML_polar_HILIC_pos_01.raw (F7),Area: B6_27_ML_polar_HILIC_pos_01.raw (F8),Area: B6_28_ML_polar_HILIC_pos_01.raw (F9),Area: B6_32_ML_polar_HILIC_pos_01.raw (F10),Area: B6_33_ML_polar_HILIC_pos_01.raw (F11),Area: B6_34_ML_polar_HILIC_pos_01.raw (F12),Area: FVB_4_ML_polar_HILIC_pos_01.raw (F14),Area: FVB_5_ML_polar_HILIC_pos_01.raw (F15),Area: FVB_6_ML_polar_HILIC_pos_01.raw (F16),Area: FVB_17_ML_polar_HILIC_pos_01.raw (F17),Area: FVB_18_ML_polar_HILIC_pos_01.raw (F18),Area: FVB_19_ML_polar_HILIC_pos_01.raw (F19),Area: FVB_29_ML_polar_HILIC_pos_01.raw (F20),Area: FVB_30_ML_polar_HILIC_pos_01.raw (F21),Area: FVB_31_ML_polar_HILIC_pos_01.raw (F22),Area: FVB_35_ML_polar_HILIC_pos_01.raw (F23),Area: FVB_36_ML_polar_HILIC_pos_01.raw (F24),Area: FVB_37_ML_polar_HILIC_pos_01.raw (F25)
899.74022,0.688,67978.6304435269,54938.103943385,26461908.5098088,48751.3251191166,33989.9647326486,41872.490197175,4421.61913706347,42192.5016917407,53795.9626346288,47081.9656939671,5032.17191640526,49159.6449762036,65910.764790508,46932.1942132202,45124.0466888145,51396.238912262,48778.3927454255,57334.4289723184,46817.9553742322,47179.8671836838,34992.7640099054,48438.3586038753,50056.4016744862,42550.6839069035
575.29368,0.703,71515.2160292156,61124.4615295544,26821493.8859087,44101.7392604887,34874.9103994098,44050.9048592833,4434.35514974629,44387.564939317,56594.6954831808,41515.3125888122,32597.5710859787,51717.1735802088,69339.7697466092,49373.8397785438,46058.1285610966,54070.1262281696,51316.0867170604,60317.2503934654,49253.657668433,49634.397925593,36813.2611866416,50958.3623126172,52660.5840105881,43646.8532676363
420.23273,0.728,38858.9146917203,33837.0768882654,27214243.0331043,13014.9213905138,10565.1189002196,15815.1093323818,4841.1265044924,19612.0798189268,16434.5816771846,12922.9219183783,52368.3851407758,14466.2245509504,17918.2360435913,18566.0789995004,18866.4116535218,17717.913275162,14125.3974787743,16176.9832519896,17655.4238283707,22349.1162392636,16364.2689349063,15336.9836019585,14911.8870960953,13023.9609481059
855.71422,0.684,132512.410489641,50435.2807262389,20563744.411373,820666.141020143,49681.7193239093,41272.872065853,4537.26414417362,41588.3009646985,53025.5992185591,59812.9747693343,6549.59625658704,48455.67407984,64966.9162295177,46260.1206283807,44477.8659523496,50660.2397732467,48079.8814180798,56513.394374211,46147.5177006757,46504.2468978234,38073.0167022538,47744.7165985016,57818.7150721983,62296.2135435343
711.60173,0.677,262466.216944854,131748.22459358,47479383.7848831,746468.371771398,179249.788758914,127772.824611037,75731.459159839,200966.6738215,150715.366795191,199442.350305382,38420.3773693317,146546.346008643,154683.515966447,303091.622102778,187508.875169614,190362.512046338,240804.56355278,156309.871226477,242077.588397817,136682.047872391,124284.176049973,131207.748293629,119512.765467001,215989.650681278
418.2114,1.008,16875.3533677675,16422.4777205702,63116052.0010556,18756.2672096061,20914.912017276,18104.5660448369,17249.9670097657,17070.501803342,18715.9045304824,17013.9687580763,18746.5767276496,17445.5981119002,16488.5347546304,22373.2731541729,19018.1571174815,18843.4971814436,20370.8733018207,16836.13138446,18205.1306778596,19920.9149981618,19424.5778609526,19252.8481521847,17303.4503620516,20463.519413049
977.77348,0.71,176922.151435608,151216.368202453,52259488.4371653,98467.502573505,75580.1045471741,101828.966183067,10970.1920358065,109810.805617137,134586.824962497,85604.8473354215,126836.021247843,101004.762715417,171540.294845899,115754.837272872,98939.4930929378,133764.58314514,117752.45621743,149219.401140208,121849.077225918,122758.38824837,91072.6658203879,107981.590141295,130277.503674221,94070.2094185966
757.21344,0.652,147393830.977307,133872239.419192,53050446.7003287,37464540.620951,34918193.6442507,42107668.9609432,24344419.3192921,42273234.0157387,52209052.5344469,41208710.077645,51854560.1240422,49309644.0947334,137552188.238113,78409585.7116961,86244556.9202374,51025627.37336,62086231.2135838,70376133.2734798,49302557.8154685,52000689.3548134,27465289.05936,52690245.9417548,46841868.5487507,39800683.8112579
250.03905,0.693,149115.085655021,127449.511064512,120857116.46852,106938.871429191,74558.9675674711,91849.7463335598,19851.290832016,92551.7101876625,118004.577671229,103277.034289401,27875.9982291125,107834.544820475,144579.101891282,102948.501822145,98982.2249021852,112740.643901537,106998.245844198,125766.409699756,102697.912274376,103491.786909888,76758.666195515,106252.361147609,109801.632874525,93337.4037408516
518.13127,0.659,13897990.8565597,15047466.6508263,8466348.55495292,18640534.9425053,11657064.6022277,14108153.864437,10088012.2144774,12499369.1135386,15598668.6465714,16498986.0807363,12344843.9439921,11998019.0952557,13008018.9731804,15468506.5319053,12898959.9416234,13529280.5299781,10152260.6321414,23408886.1958839,15129747.9222806,13989011.042549,10443054.845548,20304910.4467862,14950027.4593221,13217250.5404689
863.70466,0.685,138390.015059436,119194.004922597,153782984.655005,137092.73645474,96544.222691986,95082.1610708951,9987.08869972631,91541.0779288023,116716.009014357,102149.285247912,10917.8271749873,106657.029360262,143000.348737698,101824.34024013,97901.3736749408,111509.555557728,105829.862475891,124393.084555727,116001.880123458,102361.692845001,75920.4884455093,105092.122578942,108602.637501738,92318.191983581
1097.52401,0.711,79329.6168486968,67803.474315753,144736406.732885,39284.1734167218,33889.1466470435,45658.7985498338,4918.89299274032,49237.7526769149,49692.6274560985,38384.1123590552,56359.1837658573,40307.4056114969,76916.4615838985,51902.9800097265,44363.1959852334,53381.9111091461,47575.6713024428,54514.1968853546,51926.7856658144,55043.2821762915,40612.9137132273,43216.6164201213,51303.894218763,34755.0342522275
849.24267,0.669,43482166.7604607,39291013.0702143,14827095.3248496,29283322.1119242,20366568.6859781,24791044.765282,15340392.3499226,18983540.7950251,33082911.7981773,25069621.3409712,23551861.3689906,20756687.7510579,38171365.3008715,34308392.6752157,32690619.0203439,26856948.4586965,18347775.5708122,27943587.61027,25691480.1931062,22673307.4803316,20019371.2301546,22770942.3616831,29223286.0128902,26407877.3447947
889.72068,0.691,209851.220218667,179361.030412686,241688606.972067,150496.19265311,104927.615160788,129261.109030008,13649.615551255,130248.990106465,166069.076826917,145342.850932844,25997.979176344,151756.683188005,212700.755328562,144880.503754273,139298.720746051,158661.087756812,150579.750888577,176992.384251943,144527.846461804,145645.074542591,108023.274055262,149530.05955095,154524.986787917,131354.704864502
477.25682,0.72,74570.7426934436,78462.6298904987,199025853.299525,28605.0761872221,22080.4462575014,31959.45986695,5136.94671864198,39343.9571417451,43135.3774363911,24098.6186965719,61078.4110865721,26744.3762762868,52677.5443254544,41056.1037546354,29933.0901743908,37993.5959105769,40565.1559042594,50208.5592399947,33959.2016008015,43218.9610101115,37647.4755056314,36604.0307980974,41153.4699281944,27926.7371714508
907.73017,0.691,205623.054999578,135228.189202342,121925818.762794,228198.785636451,79109.5555309093,103328.263650633,10291.0470020013,98351.208109989,125206.799326128,109580.383765259,24643.0003076812,114416.054700676,153403.257352338,109231.799841554,105023.447520063,119621.589733631,119408.583097205,133442.362423574,108965.91595942,109808.24347027,81443.509265033,112737.304964564,116503.200844501,109230.632101945
515.29162,4.864,85941243.5416163,86349500.4598985,68541956.3580677,176006413.054801,59443418.7307383,66977629.8853437,99506582.9598393,81680842.1436473,68284768.8484148,58989170.7588385,63247569.263763,73837576.6377334,140509420.884459,78656689.3363557,110492637.683457,74549759.051093,135330454.857019,232363507.304599,71256463.8895718,47622289.1624606,62155575.6829764,62535894.7948563,68366444.6924744,75278562.3438734
845.69483,0.685,198232.603810698,200462.169041272,230096981.942616,481658.546489771,107329.311674826,167504.007537537,13410.6754685055,122921.476423253,156726.406056012,137166.190767595,14027.9031184693,143219.195322111,192021.051025305,136729.854195897,131462.089678997,149735.173701117,142108.474572739,167035.192903508,136397.036605325,137451.411960401,101946.128903516,146912.368510093,145831.760420779,140783.170093495
627.18692,0.683,119891515.619798,110287011.571316,54643810.3283593,92784170.3656627,65997308.4962492,97036560.7466741,75429476.0288247,122103935.519758,154065264.340478,121958342.635543,139723145.936433,139879034.55303,144486901.808861,87698264.6015696,87252559.963534,135451602.237044,137954806.541103,164004415.973379,123796983.834898,142488021.398942,71253913.4000227,144392872.348476,138457837.362797,112846458.071934
496.20529,0.767,28025.4034343935,28812.3265929312,241876328.039396,27100.9376699919,26587.1774389938,24374.5709866877,118916.244513791,24686.4749794494,22189.6788890917,23614.8408040184,34210.4260015581,23857.1249246412,30867.8603976373,33855.6583864883,28576.505936358,22165.1020077052,19703.914628719,21174.1324843873,26076.2695090524,23523.8580192902,31518.4461746396,22795.5791403475,20476.1706836311,23526.4637718838
683.1948,0.654,203576029.399623,200712669.949672,86371636.816611,86115351.1503533,77460449.2462101,106377884.058181,72573737.71422,137198558.363332,154049328.585775,114710110.080947,152789103.793959,151224100.319779,261768948.572872,115208856.486921,139851029.872309,150825203.042893,180180701.979211,203863712.01724,138448531.381784,162003128.310776,75295129.8974198,150694505.309761,144265390.771008,110713878.115511
609.17636,0.661,104598302.482909,96492480.048015,51656602.024881,76689168.3715435,55275342.4438965,82420101.4875919,65989768.0118403,112263049.227732,134148211.932609,106476882.297853,127503319.951245,128341753.321065,131670748.131016,72364569.7099302,75616547.3252356,120944460.471217,128501208.302194,150101013.250974,108308746.257086,129634841.674248,58744377.9424036,132866336.277359,122825817.111171,96305774.2099634
701.20539,0.681,217836133.420495,214414767.689193,88460299.9980572,102255784.47517,87535350.8183682,120728305.98879,81585344.4725695,146839597.03106,174170120.666233,129756033.806577,165158609.800046,162317484.122602,272162335.286597,130818962.736303,151294275.855516,165357896.09322,188761462.819539,217508766.61493,153299366.931227,174147558.466507,87405337.6296239,162296565.849839,159971401.015404,126589447.722793
881.42431,0.714,78185.7910077594,66825.8398696469,483919707.630839,31328.2683298706,26324.8754016414,35452.2574850741,5798.4228098022,46627.7691387055,48976.126940323,28916.5272809756,56051.6281826296,39726.227308222,64687.0727095745,45586.722554035,36522.5965814569,44267.1020107527,46889.694432802,53728.1758559786,41350.7850555878,52388.3432868414,40027.3303960969,42593.4912295195,50564.1614143041,34253.9136385205
648.29807,0.724,189152.573017862,191134.405312767,1734433417.36244,60657.4583636594,55999.615249356,76385.2091561272,15900.3865939716,97847.0240918572,92474.5856486276,58710.2845532867,180853.523801043,75965.3866922848,123659.698858395,100013.463546802,78765.0391806106,112314.752427449,91228.3237056484,108420.065923206,101089.793606625,107503.316941638,88331.7002409795,81372.1522248081,90629.6959796516,64559.011298412
775.224,0.674,160384463.13206,146824531.040687,55903394.8845217,53033690.2707979,44841488.9027023,55305696.2691558,32811647.1568952,51223205.6716891,72037744.0113404,54777462.0760188,63508355.2820727,59651522.3111552,148695266.251009,93894034.613845,96749937.4424374,64864632.8542621,69536798.530047,83651163.5200747,62801389.517712,63131279.3295717,39446100.5892561,63261986.0149528,62531092.3372413,55037500.8577076
665.32498,0.704,148551.212133923,126967.565161786,1640234417.86269,91608.0127854669,72442.0689826041,91502.4197056097,9211.03045061079,92201.729107761,117558.347456326,86235.4943410551,67711.5859576738,96218.5874745337,144032.381035358,102559.205635517,95671.8193171062,112314.31906949,106593.635691104,125290.828386426,102309.563683426,103100.436309556,76468.4059633439,105850.571531608,109386.421810672,90663.1248389161
819.67924,0.684,264279.76337741,192226.651074239,119931637.33359,466665.879629668,235920.064573376,243598.53617144,104700.489924322,179224.00447726,213206.130065065,142458.602536295,60207.9314477704,148745.155841862,199429.97930856,230213.900585033,194758.802694852,188111.583125734,218727.025955979,193800.669496567,141659.771377692,186484.942338772,153797.919966625,149968.367442151,151586.208977187,138863.415298589
933.7475,0.701,169737.63255159,145075.719085835,97069330.4584942,121728.467541665,84870.4380566287,104552.523472984,10771.263584214,105351.568601173,134324.555803186,112343.497402611,77368.6335619234,122748.012145808,164574.324345936,117186.231676457,112671.420505738,128332.622444793,121796.053410614,143159.845586228,116900.985710942,117804.652838802,87374.3539804338,120947.013207878,124987.147561573,106245.923206836
553.1684,0.683,23413995.5296929,23534548.228353,10124406.4172217,28295513.8584883,17980632.3180219,23256806.089,16095843.5302158,18885935.4465017,26579593.8726883,25867769.7953403,19753331.4876016,19392365.8827204,20803761.671498,24879893.4926204,20205846.7810059,23165207.2765623,16463455.9282479,32059714.1657304,24751197.1534355,22377694.5951369,17946867.9388404,27558117.4420113,24268104.8916228,23329353.4164788
783.65673,0.679,964419.767458968,543889.185943757,61059561.7916616,1039929.36270696,1027442.67274089,684952.389537361,198938.454065724,731597.391125935,607273.355249652,441613.035681944,384127.193625805,608959.333307271,541226.11697538,435841.143351162,434787.653776079,534056.058540581,535066.987047638,440464.467202303,557636.031305787,610641.446517423,726743.822544598,440673.954887471,460373.626821162,405071.254645245
1145.31814,0.663,5992682.41539851,7977346.04476165,1214594.74141672,8285290.21297898,5493504.19589129,7171585.2974029,4900756.45488556,5010023.05424856,10469218.1655019,7257317.78443397,6905400.29505091,5498072.20720718,6261051.02839746,8532402.06384411,6089204.41893451,7996503.79134339,3271759.06109649,7377650.20556294,6927267.06074608,6267291.53179997,6732638.65530706,5984561.72034006,10428985.1535302,8617126.34993842
662.44571,0.68,33486892.7526916,22816248.9199411,54164606.9094192,49617703.3008219,23529826.7669188,27174200.2439384,23993583.6835177,21436743.7789949,22085700.0365925,39670404.1475395,23360639.6732881,16340679.5098936,24035891.2853847,24019411.615944,22556629.9188734,27405458.5161313,21620957.2537868,16681500.1993563,21283173.6451988,21738038.531227,27348744.4444509,23129919.0208923,15907748.4355749,29032866.0705241
372.17778,0.711,129798.841575237,110939.807483838,55102642.2104616,52009.1040246919,43702.804406064,58855.4760843048,7951.57405148314,77408.316030734,81306.9032078321,48005.2922029896,92214.6993207664,58513.601379232,107389.168727123,75680.0398443017,60632.3817472453,80696.4452994315,77843.1469548031,89195.9382410613,77135.0295460012,86971.637468028,66450.7073445995,70710.8766052897,83943.2522483352,56866.0654626737
541.2632,0.765,10371.2547212387,10520.719991592,59802326.1191346,9574.33938111341,9770.18821816443,8764.85957759862,42011.2579412032,9117.52683635367,8467.09307951354,9900.65368908366,13927.2487682807,8481.90154404886,11826.3783869971,12356.4067154167,10095.6346785021,8739.89175517096,8793.69234735546,10642.7472321458,10001.5232558854,8989.99470454429,12377.4610903604,8738.49916083403,7635.78630875759,8541.78000294904
1071.29917,0.663,10346730.8707331,8921271.45710121,2227443.45161009,15904582.8134574,10192973.0513604,12755158.3553287,5590031.33162772,8832840.78729401,17649888.1212094,13366131.0798756,12615387.8892872,9336434.67981343,10659873.2087901,13353311.3155486,10703847.5086875,13108591.2643075,6604241.20993506,13280820.2316989,11927206.8859222,11530301.7692106,10787398.7651148,10839129.7684878,16276348.2583648,14532207.6458489
535.15775,0.673,13555813.2023517,14619645.9251503,8320649.3506547,18197018.8993724,11332655.5739418,13708688.1355247,9765677.413162,12177819.7270486,15133932.4807339,16025766.9219638,12006572.7582808,11692300.6619295,12638623.3340123,14982536.3996511,12554253.3822945,13069046.1840023,9893765.17785288,22934276.9475713,14686511.3951616,13585451.4445954,10079255.4385967,19790968.8789012,14481742.0528489,12798289.6916542
713.61757,0.677,100495.104946961,92833.3658395425,60994344.1369658,180979.948758606,97915.4227900804,114951.199087156,13260.4588134516,95307.772196526,151355.730885303,135629.754634159,12130.9589779162,137254.488163706,160105.317427032,116877.303913405,129989.546746738,134323.560887236,125944.386146864,148293.652336822,131548.922513076,116498.777078881,68772.9981744389,128220.418662326,123630.753179949,122576.420350021
859.67293,0.685,131863.545140482,113572.81839904,64901571.2773252,100782.972054729,70267.0062284828,86562.447258465,9516.09782694766,87224.0028046005,111211.68472069,97331.9273111645,10188.5854163997,101627.086315124,136256.45558879,97022.3067024562,93284.3471500184,106250.767489016,100838.928601945,118526.709556561,96786.1422558662,97534.3177708724,72340.0799611317,100135.980501524,103480.939621513,87964.468178476
959.76073,0.702,87355.9637156103,74663.638593088,63799181.1040491,62647.9080323837,43678.8165120038,53808.2587201486,5543.46196944797,54219.4896073475,69130.5213019991,57817.9059956218,55477.1905785438,63172.6196128809,84698.6522079307,60310.2332017403,57986.6725694668,66046.7554618985,62682.6912953927,73677.6287530812,60163.4305402505,60628.5054422958,44967.4640870804,62245.7302984216,64324.9971333721,54679.771792899
358.19584,0.733,29483.096120747,27459.7036216929,65333882.092338,12529.05751986,10963.8576616921,13949.4976655029,6614.68572243362,18136.7769818845,13578.1973172717,12633.2586763453,54344.8233833133,13968.3398994067,18594.4892230653,19266.7824573204,17868.6389555435,13905.0704519752,13183.5395644497,14343.3043244598,14652.3557043022,17391.8217444549,16136.4251371451,14099.5827522515,11704.0660191164,12617.0904222047
375.25175,0.713,28135003.9643422,13446976.3010232,3745383.00635914,5411389.00955702,16032331.5640872,14977648.3265,2224030.70742551,11648891.5142106,6132089.2953837,8920228.53204341,4808282.24036174,34266583.4959609,12871272.7781293,14817528.9462955,69606202.9513279,6730085.89604982,20995237.1401527,14688727.9395675,6250383.37262073,4369049.35671146,18771092.7584104,12283645.6733902,1247444.03513346,5870464.13667482
957.74559,0.698,77950.5665437687,98386.5144064881,75296370.0396156,285432.494661135,60785.3529669854,48014.8586720901,9131.53391379836,57552.7536802079,61687.4117318442,53988.5236859532,40987.364614304,56370.9823511235,75579.361090856,53816.7818944497,51743.3931985827,58935.6672132132,55933.8033848612,65744.9435461707,53685.7851067488,54100.7865623763,40125.9301887606,55543.8888807717,57399.2862787985,48792.5381215706
225.04255,10.402,79211993.7352076,79949039.6825081,64698025.8830976,73974985.632062,73141479.3951026,90640888.8943093,78494633.3785729,65138430.7167221,74523089.2824788,86505512.1244766,93856281.658284,83454904.1052685,88905505.4285077,79899030.1297863,79409353.3374984,83463884.3833393,71337654.7073105,97710842.4972531,74192325.87476,78143134.2605274,71719520.5020344,69052557.124722,82338589.2216934,85560615.3287044
436.18371,0.739,56851.5346869073,48969.5220533563,82153780.2719394,29732.5113135904,26260.8159063633,28321.0041868396,34364.7568969534,34338.6264303134,36088.8823254283,29986.16192395,133317.75602867,48464.4601547102,39840.5974453521,61037.6395736954,41254.1140077613,30570.4547157233,29965.504486937,35186.7395554081,31004.5979601713,35511.4344212272,39585.5917027299,34588.8461208595,32176.0276658133,38457.6298123563
781.6415,0.675,433247.926196416,335841.327341656,83381738.068836,603531.902295546,641567.017304778,383582.796536043,322322.368065007,246327.246066506,259317.701953708,187621.792169589,143736.387975303,297926.13299718,372016.383683526,324211.199605056,233831.837433818,328022.029665087,266582.925782737,297860.42171256,271130.56848499,330731.645695045,328191.878234239,223025.263088499,182793.526039726,265209.578548164
915.73465,0.69,70486.7095404021,60245.3911890174,90611091.751161,50550.0106571814,35244.0282448622,43417.3803591633,4584.75526469147,43749.198713253,55780.7706323757,48819.0600312079,8732.43436436006,50973.3955206052,68342.5497551589,48663.7627150959,46788.9033875774,53292.5088375723,50578.0769465599,59449.7890773768,48545.3090214949,48920.5736072274,36283.8259124843,50225.4972077082,51903.2381565607,44120.5961009025
729.33091,0.745,14245.3617943936,13658.9336234361,91667312.747393,10425.4249974973,9874.31783385339,10555.9319007363,16902.6850551268,10694.3202880871,10588.2477374063,11204.6883075474,48691.2513747232,11889.8443100381,12450.6525574179,16652.7259531468,14395.6501167071,10209.5297261491,9505.6127557236,10396.4021936359,11476.670807813,12950.9604039001,15559.3820825012,11976.9358609448,8212.0671309836,12165.89975661
331.32357,1.293,1585008.858404,361902.237228454,923512.663002413,995247.299667382,3526764.6847258,1888890.17034418,10201111.4216002,3526201.28346229,464329.93736981,3779265.36547929,612655.601233819,6596506.24685589,879113.4635596,16818850.7649269,787848.798676232,321763.830249655,5393189.37800747,2614258.33393628,3045213.32172255,1379207.536725,2862686.29140909,798700.420613528,1015152.98275349,3941962.86232144
566.27526,1.031,4493.80104479488,4469.90920188807,16674648.8940934,4450.49115367495,4638.66767972584,5042.52072238849,4648.52598152909,4240.05479121227,4341.44346223367,4510.19370061694,4299.63035464986,4815.99709746478,4509.07982455146,5414.81850385366,4416.42185371342,4656.98222819928,4945.58203101986,4691.26008379222,4326.32881603396,4609.52139110441,4846.24345826367,4609.66172594578,4346.81128914607,4490.51526413597
519.41313,0.737,24288.1164037189,20920.7624458431,16317778.4151735,24162.7850534232,13976.1079498796,14209.8511014256,7983.71879141842,26063.7037327416,12124.6838778302,24104.3933125934,56956.0205355838,14297.8437430118,18515.8860646756,43140.2035547762,17624.5853110374,19485.8757020295,11754.2973798062,12587.1837681953,25499.2278605807,17081.510240684,16911.7591016838,14411.939652789,17930.8639404571,30565.3614704933
689.32677,0.804,9674.53936198671,9213.77204888387,15936613.4646332,10296.412650559,9257.40071990673,9013.5207290694,35186.8305113301,9429.14410278638,8820.51995499349,10786.1450328741,11059.5265898863,9856.69690497823,10528.7602446918,12081.5118712083,8495.54611985998,10559.6830795853,9264.97054416271,9484.27237864134,8866.83506125488,9209.85985275103,11376.6856232654,9672.13529306946,8688.13090163274,9091.92502918921
825.38841,0.715,74927.6206834956,64041.0631787558,6538870.72972834,30022.7519071637,25227.8611396119,33974.8855511562,4590.12204682049,34601.3184654622,37935.7095786598,27711.5133026903,53715.8361004955,29122.4210316231,61991.4230531693,36107.0777869952,35000.6213118717,42422.3965181872,35675.3102639779,44156.2688190247,39627.6087723197,50205.2081770669,33109.3358173901,32191.6710665768,36192.7071497699,24560.3644567149
473.23851,0.896,6427.35941177311,6575.56089834464,6755394.41507489,7094.36727317545,6522.61897887115,6800.68689090933,6270.22552017848,6504.88448206317,6121.8487921819,6479.76591533128,6786.48389722422,7073.78998942759,6995.93685942439,7692.12904153849,6413.22586810478,6366.91836401222,6346.56941841596,6511.21254762489,6593.60748380972,6117.18703214895,6534.56249519076,6527.5783392483,6804.01224587704,6411.76917697966
1068.78598,1.08,30986.6907431182,6193.44432952666,6805.08560761015,6006.76059873295,7058.15701517715,7361.71114990026,4355.7687746084,4731.60398206971,5395.26651413917,5269.97552982613,4411.88624650622,6666.51065094336,4682.48711736092,6865443.20335154,5579.4717422444,6771.3960105259,6692.79927726244,6532.54706619112,5054.56643775276,9856.46001008263,6132.14317988915,4795.51217969125,4870.83141689021,5878.60775234829
767.66271,0.679,474135.956115737,324968.861619292,6877871.29345818,668440.500278967,379401.362971583,369599.258998824,4986.63845594097,392004.634112739,279123.734887473,195041.998101999,137119.81016484,220195.354799139,279638.294226713,384914.25834093,247048.957295871,331777.625160814,336511.462783739,300816.777403683,371062.798246637,272731.178862532,266124.574828915,152117.977243088,189373.49804724,216174.849910041
270.14806,0.836,12344.4335132552,13843.8648015472,6914563.90690958,12747.3001117389,11725.1280774899,15260.8401679618,21337.7135215791,13299.062775253,11823.5722025653,15173.9480978341,13012.8392748673,14134.2526285299,21038.4047194283,15662.9708368773,15131.0538028978,13473.8160156321,17568.9437401867,12309.5798736917,12658.4636811652,12084.1194348324,12485.0494081138,12567.0913675427,11720.8779814273,12624.9820655197
757.36217,0.758,12973.8439219599,13311.8771616838,7050493.81171147,10695.5384667132,9925.83825881959,9883.40277634572,42680.5443316501,10112.1417435746,10010.3709108905,10058.3821908083,23245.3544640683,9487.29061895195,12948.7027878367,16138.5429349405,11448.4028092016,8879.12801926717,10419.1057203876,9675.47546384679,10248.0801440675,12273.1921745594,14535.5594719255,10814.3169425522,7938.33999942457,11093.1655444336
420.30974,0.715,3094601.40852184,1491901.97343883,602965.800730026,342107.941208865,1490867.01381706,1421576.44759459,121326.455518303,1186643.35380336,493979.923380961,733358.271929592,394572.295013254,3216177.63072557,1080331.17309719,984562.343909491,7077678.13367673,556836.392037018,2272871.95503149,1442307.05537027,558679.593159172,387272.240481585,1614186.06831682,962356.02523236,63024.8027597647,467585.144673335
549.62071,1.182,71820.0974701138,73100.782765603,7129261.08654198,241694.014381817,73942.7510292732,156240.346564113,106727.30644976,97883.6730531413,96122.1886010401,95291.9733129635,81544.4336241609,101627.583200948,68431.5914938035,115171.979571382,72900.9049800887,58963.5569093298,75606.4538101293,63324.9035510182,74710.6478015181,146287.558598306,82076.9745471013,154405.249810553,79604.4430443749,66274.5355019796
238.17918,0.718,4334424.56510145,6462113.50253768,458524.795558524,749339.842797961,1279516.89314825,1651333.7290838,1124787.11913763,2151284.2274892,2556731.83222131,951614.657056036,2623514.52017192,2101659.812066,7965433.42396169,2694181.83281424,4047544.53940058,2702012.73143335,1731170.79141925,1861764.89280702,1849412.99286493,2679600.59164322,1043131.56189285,2447406.12981132,2051056.81924142,1525215.53626484
1024.76035,1.047,31756.3253805488,11698.6566249581,11181.209136878,3127.37564260538,13182.9167441047,10056.8249538451,11913.0595662622,8693.68757742683,2982.14433737117,10405.7337717429,4573.32093883062,8595.83011850636,9521.02844216669,7138093.59325687,10311.5736895745,10667.6872820047,12852.033007496,3040.36562843013,2918.72986176743,21109.0833616609,8556.91311943328,10761.3555915273,6010.17873546344,3031.97439403506
513.23211,0.745,17459.8174887792,20580.4449927041,209881301.836807,14323.6273445903,12102.4505866273,12937.8703799136,29236.9948010366,13107.4860078341,12977.4782620017,13733.0182056469,59678.3974021294,15643.7617522798,15260.1333968416,20410.4016471541,18765.5128625129,12513.3028025292,13254.5946856106,13798.4783098344,14794.0559994772,15873.3353508433,19070.3455145356,16251.4536223472,10268.3133654574,14911.1263303114
503.33037,1.019,2661.97203141817,2685.52179640561,7342143.69400415,3112.24157558803,8207.36468941786,5649.96299782339,2674.07700239753,3904.31827315084,4412.18618016512,2693.60807226298,2546.95204247454,2852.82980911931,8067.90217843638,3218.91055004856,5421.79332349302,3681.50540934793,12893.4151885697,3282.15597282805,4076.27358858914,4513.38877277289,4393.45597182092,2730.60388442866,2632.02251075101,2660.02564880616
563.24913,1.003,3571.50541921903,3421.34098567896,7529379.40319415,3969.5826524959,3493.9525839379,3563.74683921987,3650.78877544584,3515.48042252325,3348.02603664891,3600.84202668945,3967.53175566026,3593.74506340003,3489.63899882674,4087.93377476757,3536.56429082196,3322.68484559853,3415.32911064464,3563.20446558074,3852.93993296495,3190.48976681204,3400.83249030232,3720.59446435721,3773.12004152611,3454.37962301544
233.21412,0.736,40134.60455413,19271.6354570237,489761.518224917,19807.5878672741,11121.4400037393,36795.1269981649,26478.0078566689,83471.478748598,67916.6753024739,28315.8528442634,52466.3318407222,21534.6236582806,32989.2062216513,29768.542591893,70484.185761329,47534.2139654108,68531.0465933852,64351.1520662189,24386.5331653171,54117.4217580571,15828.2401385198,23916.3142868014,9673.76287514026,18662.2542970615
517.26372,0.961,4911.29321675097,4580.26187159599,7728407.37727054,4848.04173116668,4475.72867779534,4455.04266086429,4253.17340094192,4033.55025287586,3777.8900562132,4220.56029949871,4368.93076952214,3944.2347090329,4786.92926832465,4722.40555991508,4438.41286608765,4319.20151796393,4585.65469312852,4412.49342438338,4564.59275383283,4521.55980607159,4264.63167592746,5376.58835750376,4501.69032081437,4049.13522854421
909.45616,0.723,62474.3100151999,61781.9815520028,7853252.47589813,19446.8012826854,16902.1756459209,22517.3211506257,4975.96935841389,31717.3704186123,29139.3468037166,17208.4292369263,59164.3866821606,25906.2832748002,37074.7136982898,29667.7542629606,24952.9856864661,36802.9842281427,28105.6995372159,31032.9607271452,32895.0164089809,34072.4282056489,28677.6073632224,26612.6153114477,29725.1940484474,19959.8398655818
