m/z meas.,RT [min],Area: B6_1_ML_polar_RP_pos_01.raw (F1),Area: B6_2_ML_polar_RP_pos_01.raw (F2),Area: B6_3_ML_polar_RP_pos_01.raw (F3),Area: B6_14_ML_polar_RP_pos_01.raw (F4),Area: B6_15_ML_polar_RP_pos_01.raw (F5),Area: B6_16_ML_polar_RP_pos_01.raw (F6),Area: B6_26_ML_polar_RP_pos_01.raw (F7),Area: B6_27_ML_polar_RP_pos_01.raw (F8),Area: B6_28_ML_polar_RP_pos_01.raw (F9),Area: B6_32_ML_polar_RP_pos_01.raw (F10),Area: B6_33_ML_polar_RP_pos_01.raw (F11),Area: B6_34_ML_polar_RP_pos_01.raw (F12),Area: FVB_4_ML_polar_RP_pos_01.raw (F14),Area: FVB_5_ML_polar_RP_pos_01.raw (F15),Area: FVB_6_ML_polar_RP_pos_01.raw (F16),Area: FVB_17_ML_polar_RP_pos_01.raw (F17),Area: FVB_18_ML_polar_RP_pos_01.raw (F18),Area: FVB_19_ML_polar_RP_pos_01.raw (F19),Area: FVB_29_ML_polar_RP_pos_01.raw (F20),Area: FVB_30_ML_polar_RP_pos_01.raw (F21),Area: FVB_31_ML_polar_RP_pos_01.raw (F22),Area: FVB_35_ML_polar_RP_pos_01.raw (F23),Area: FVB_36_ML_polar_RP_pos_01.raw (F24),Area: FVB_37_ML_polar_RP_pos_01.raw (F25)
696.09366,4.069,200375682.308038,242874414.721297,141252679.440521,92221890.1710728,66264254.297444,167414788.183732,62572305.8904406,63239733.053945,99298069.2032072,61218290.9879221,96163748.5068362,118407943.303258,68349056.5605915,29584925.1656592,181830492.079627,156101215.533753,255362902.914383,77097338.2166325,36883401.8879609,44909996.7557566,135190774.161095,42363269.4128222,84255986.5754221,30495856.1645078
271.07229,0.803,94590112.3965095,34456932.1200443,6341217.96758077,39663558.4118469,53219480.6774607,45197828.5004375,99302356.260098,90937633.2664234,84515514.0551527,144174903.590374,68919330.2672099,257344266.064836,23647499.5614622,31296962.7631592,18535774.9514643,27853224.2728629,59097021.7595169,38163470.9046682,130386486.370017,56662225.8711137,98704225.3510621,108431688.725683,133351033.449142,66597695.6509485
220.17876,0.729,92994780.2385744,60068849.3730243,37494979.8809809,111501683.252053,173592464.615113,135557372.367564,228184453.420754,87864459.6986478,143711384.108213,235890789.660649,168171641.563227,117540718.691333,141048255.507027,81961905.7175375,173881888.955039,71631329.1920121,89765636.934675,84207904.4198146,70203776.2005338,246015476.616497,143684392.127593,79224226.7735425,160488289.880817,99269868.2301859
145.0228,0.707,170981691.694205,138468472.096117,139722062.770281,156980446.381005,185988761.922745,176403325.14843,139894744.532003,163782983.081868,179554544.941818,199023592.934089,126707070.454745,208317595.389838,163370669.904624,173167188.570191,159961573.118288,174963404.497542,224549722.976085,216404464.501118,238109519.336866,152725731.252891,174460160.280449,167516692.502119,199632860.855372,215000848.021437
256.13983,0.742,55420969.8233075,36331195.3154189,16201845.2603665,107397552.162504,178630276.185308,92361220.977339,146415615.061846,115143352.262874,147220878.144094,115737376.904014,58072120.3684859,133596434.41529,160085065.647031,161574516.322995,80816902.9065219,58071675.9061086,41179723.8826098,46407913.5850031,142080714.952056,135903100.079572,259906625.840051,153817300.172964,139825727.993537,123345729.574256
337.02291,0.885,31150757.5376861,56393256.5962163,53522099.251586,17258136.7069765,14560113.9610268,5313691.53285563,21172302.6017194,14037850.2305243,13570393.2843286,2787535.47662732,14879690.6973762,3569901.66152254,48798337.8316025,22193507.9918145,78774627.5574561,20693127.7843824,2409284.50571629,1494726.37589843,10270749.4119074,14149522.7361089,14643278.5634029,14483400.5462705,13507144.4094489,17333160.348775
241.91811,0.663,53764929.5874145,65555288.5802484,55012509.9957381,75696075.2967948,55197000.5577072,60007092.2095549,50357676.105643,42909941.0039918,37693537.8212903,42663940.1353293,59847283.8783905,65140563.5403356,95330147.1426673,44435325.4287426,43851865.0788296,64777990.2690356,69915088.9977648,78251129.2503984,52266289.8631465,56713983.3774172,64237355.2849869,56950414.1774778,38115897.402344,48169837.0907766
272.10062,0.889,51122872.0876114,26120977.5920699,21532419.6180184,57911425.1737889,33264984.5076929,56126223.9372619,50321445.1442697,23949304.9157334,37710376.5143125,45075312.7077571,37763527.9771996,58507310.977607,12993761.2707261,31235867.8295836,21213055.963904,72243288.8415193,76969236.8340171,67114601.7152115,30437374.8552506,42377037.3059029,12651643.0151329,27707434.004731,44324670.8281414,23630047.7066059
421.13456,0.968,26367135.0198217,28912925.9939753,33397367.2395939,27011469.9763958,39563933.4257224,41842216.8407758,39281523.0067935,30752531.7633278,44510089.2250797,22718439.2430566,44519450.1960699,19838717.7432334,39166791.9071771,20160498.6723397,41059532.8082605,31719605.210873,28680736.393472,18290057.0557558,31456812.3354891,37638843.43041,43930208.1935256,34609092.2940017,40619739.5352479,28035308.7483669
1224.96987,2.761,28887363.0445202,44380886.4056593,38156848.3271328,22863911.8628238,22051025.449787,18837788.4535876,17998788.9189593,24415108.8092301,17456815.5925546,24009770.5247609,14270494.8031176,21378877.4726976,28873770.9835842,12187908.7960709,40952388.4401522,20781246.6364692,20683838.6490158,24668343.8518627,14544373.9851474,19292313.6779607,20097718.5682133,17413841.7859609,27156688.4650601,22889287.1637896
404.14605,0.807,44125705.5247718,17904209.9971936,6812630.76496511,16996857.7347989,31317743.5720204,9067662.04966989,24457290.4117306,24136567.6983216,33653102.0467095,41108997.9891257,23482103.4707099,23729319.5614022,18326482.1203073,11606442.7276589,22055081.2131967,19702681.0798647,33345777.3928011,24758591.8836204,30308904.6854468,23997741.9717462,42385780.1488006,27331695.6752176,41658786.7087767,32155931.9347044
224.03197,0.713,32133570.0397753,44032474.8996743,14747842.0486525,15109864.00946,29362044.7451258,3968476.31132211,18574464.4955219,21522152.9069857,16722852.2519655,13314189.4979281,21261051.5098331,10020353.6698319,34192272.9008389,23025845.596633,27581666.3403997,21025578.4556255,14733039.0937988,9535987.89952725,18601287.384894,18831096.2874753,28211064.7987513,22645293.6200872,26311774.007137,37599915.8913357
788.21956,2.828,13169136.7071063,462320.7034439,436085.123910414,4332926.87638201,1706884.59710924,3158255.08461743,827786.684126581,931599.183474418,1391513.39097496,35502372.6497256,768494.30259666,48453476.9371377,402347.934910067,440120.49852527,538835.169254489,2165586.98697145,44020129.4432682,34987904.2461561,7087180.42065466,1211008.89062569,1002726.29610034,3035717.97278098,13149060.4285385,1098084.06586147
319.06648,0.805,22586918.501199,24393948.8791108,44019883.1533048,35086812.1761868,24511325.2628632,37258138.6063625,34651124.0235627,32642898.3015103,23426890.1744479,11467365.7451086,25173027.6321259,18661053.4109041,35312859.7912409,36162271.2575482,36007195.5810058,22931041.3546428,8732045.46149561,25145760.0012941,21832078.6519168,30800921.4855872,27097967.7489788,17830780.6544137,16541230.0119087,25691466.2051606
347.92287,0.737,18353322.2271622,44695682.6296852,14893739.134512,6608348.37927459,25025667.961711,1426261.36316428,12790138.0715425,18783769.9972283,15315626.1621478,4218155.36721868,14252979.4059733,2195976.12972741,28737981.6012966,16249001.3776179,25286436.6135634,12692578.6049711,4232390.05232096,2554258.45725781,12137722.6324667,12317577.2403273,18881578.3768344,13462405.5240935,13035381.2880503,18396461.0375255
1224.6394,2.76,37164728.2730924,43618747.3695106,43828182.2211992,26546603.2702333,22703466.7197411,20590928.6678736,21150017.96748,23767023.4625527,19364124.8573554,26065765.3278912,20505237.6418624,23735177.4830289,35796740.8152524,27349904.0632006,41580302.7563135,24529750.6262051,23700436.8826471,25296883.5906319,15376287.5110647,23251709.0654422,21973435.0563176,17759256.0842164,27153782.7892699,25705253.9529473
775.07601,4.061,23238255.0683493,45386804.5404954,37621555.940895,40356246.4801968,31787759.6014323,36056935.3222475,34102609.9743124,14680711.548312,21034520.1301507,26338968.4595777,36617511.9714818,42790109.2647963,30218569.3110574,22415324.5077907,32629706.9408691,39012921.5185063,28314896.3471267,24446871.7827678,26005625.7512216,24156612.6665466,43417534.2985081,27427989.4268379,33370787.8229047,18602121.4567719
547.09702,0.851,37889411.8501685,41008527.5718955,11725438.6624042,33032701.6672521,22535337.0480343,9364678.45816005,15924032.386561,18395742.0644872,24684758.1736477,26594867.804815,24742812.208945,32678589.1153689,28362629.6590385,11871041.6761945,28464309.7003619,38430213.5489083,43442277.0890614,32670500.374657,43818257.4280036,38351358.1284069,29205110.7884154,36433602.6319028,48722126.1544439,32400932.7285054
385.04407,0.851,27522220.4212543,56820848.6395415,21998667.2581853,19779457.8951848,26776505.2819875,7676203.12250463,27318801.6282302,24136138.0689811,22243694.4224865,12347529.929204,22586989.2963989,14661542.1410352,43047566.0840551,16886713.2677967,34793753.1808516,27595674.014274,16965494.9460017,12299697.2500928,26954625.0297294,27643971.3459187,24109407.2188917,34655081.4033242,24769883.3337199,33955986.322144
324.10546,0.927,12715308.823,16045040.8805172,17003952.6002605,25547203.2639034,9594192.48287553,23599700.069861,35898915.3212887,37653616.9537717,17136335.0730012,19147572.7882437,15569656.060923,32395772.7212267,20120330.6004998,14180486.0605846,17183086.242781,20204943.0149372,16547217.3478891,10315986.2079976,10356172.3092057,12106571.1305145,42831101.4019478,16571136.919451,21891923.6775927,28006583.6191549
193.99565,0.932,35688917.1375991,34593327.0626916,62238760.4617164,52042539.3777982,49170864.9391029,57162199.5174151,59726203.1907653,40994670.0404021,52037252.1287594,37470441.3590776,58915418.0567218,30329560.8052249,47719081.9417945,61397040.3803766,50369694.6067022,47056610.951375,40094373.9773927,41674267.6385903,42101117.5357763,51628610.5838974,59345519.1734494,53658521.3344958,38904216.9218708,40688996.6552256
1472.41591,2.57,29464551.939749,22907164.0164394,35041963.4438316,19184794.1046318,10907097.5693403,15936688.914983,42100532.5062067,18564641.0632859,12293175.2113418,8682327.11929795,17928497.4980921,14795015.7234112,31083719.3534454,27688380.0591073,25708045.8108788,16644781.9660931,70336.380314593,209007.647799707,10460801.5219055,14796747.3813194,10474087.4138505,20075110.7640645,20124983.3362881,20059448.5163071
645.75089,0.67,40648640.9754589,41428456.285504,29805057.2560986,31397643.0943301,26681096.1370189,32661353.2624493,21844180.4359308,24725849.5071538,24841795.0925218,27303421.8999804,24697613.7123858,18145317.7138771,33339420.6463806,24341991.0227834,27321091.2746549,30330519.6077747,41507345.0155672,43501520.3600399,31318820.6662674,24515423.4166715,24380979.0344093,35408571.8499142,28619642.2284949,31185736.4393181
1035.24609,2.795,17963768.7997273,9838489.90635165,12104059.1086355,16949486.3251111,24197642.3450263,36078419.7847607,17156987.6683796,19207658.2935021,10466348.5507412,4942478.57014957,10446474.3427668,6237738.5412043,7332832.95127165,41973062.2366905,8393606.85013254,24720785.9880263,14179334.7798473,14440639.3282969,6417695.25930603,9990806.65936328,10389540.0684656,7047646.94527174,10294362.3222355,10714210.8467579
359.19431,2.883,36081035.0250328,30342635.0989276,41268011.1235648,24046459.4334104,20534610.8063088,44787549.0938906,19686122.8901808,17192297.5925382,13462242.7842322,22618159.1029845,21441125.2701464,26743859.4367321,30960731.7861245,41644130.851068,41091864.7139304,31474724.1808102,27666813.3817631,25825111.1296474,17040908.9168471,22587940.310945,28064901.4889292,14614357.4909293,23265760.559072,13100118.7890307
648.21109,2.492,32400251.7384773,31702814.2260056,28400400.1581171,30266486.5926609,14220501.4036041,25308416.6889626,25855773.1347966,45168143.4599027,15695906.9899716,22617635.1513342,22973687.2245918,44032329.6981691,33547564.9974447,24375141.2310313,38221810.0558562,18282101.5795455,28568522.4629459,20619940.9624344,17850204.6354125,12947500.2919525,44759021.9637537,18395760.8544101,21234739.9146109,22749120.6730197
753.33452,5.155,702974.528874769,3677914.36777836,5099026.62482153,22357658.2629117,4635552.96562761,48900851.9925012,10923526.0817253,1931487.97502464,643959.618425353,672120.114584693,306292.387832757,864058.073466297,12830421.6518366,10862913.2638481,7891143.64306656,12887835.9813128,22834175.3225397,22787102.8075949,340292.073761415,275132.748590008,1341541.97373766,252830.226809983,1252682.64421658,605120.342711695
923.28264,2.679,2636212.6141371,3276902.63408649,2776127.85769166,45674578.1974786,25145341.2572442,20949507.1785754,29134741.4709395,25639629.4624501,31315139.4288358,28385574.2551704,48540910.3852597,26982070.0995558,4064950.9194511,11373477.1279759,2334370.85089447,29306986.8974287,887432.2320562,2377586.65267915,24054085.5296285,22870871.3365338,31449674.8107499,45374363.4895355,40496682.0317473,18625540.4657539
409.11539,2.721,48353813.8473151,19286175.5274244,13197513.3298197,32292451.0150717,24414389.7669113,30816132.3187869,14480082.9984062,18915917.2749719,15017601.888886,34145240.1042304,13416695.3568802,33883707.3043925,15691652.0048635,22036754.8507702,22256990.1386632,26063674.6512502,46314714.4291347,36876656.0174914,16546936.2240596,12701313.3956104,11407204.1081523,15536181.5936867,23023534.8322478,17906057.7387178
788.18391,3.016,7482554.62710904,3884444.56888093,2925503.49416544,17214396.4052403,11904981.979782,18185414.9870119,11623830.5488072,20603033.1194177,13614674.190473,48298897.7752379,10769217.3959043,29170458.4570677,1405773.38553896,7022302.57240501,3013111.65515761,9596936.69009888,24858662.2577173,19611605.913551,12531291.5606829,11342146.1773789,11435814.3903299,10713147.6962929,14798834.7766311,11088219.4690026
313.1735,2.855,33911489.842564,8455093.82165401,28282253.7520568,17249825.1330111,17148027.4611452,23282375.6354108,16468433.1539881,29416926.6465119,17020873.5358778,19465262.0921961,21741785.3332315,38061088.6442227,17763403.4149788,11597677.146315,10811422.2001579,26415633.645422,18782007.852496,29734953.1782152,48248372.8046044,16420016.1559555,25674166.1511418,18495239.5564527,17274612.2326691,17451315.9302629
211.10551,0.866,29839706.7912172,4456912.05193989,6404562.51604981,7045279.59943345,6615724.3773236,8601572.43358257,11262883.5940055,12673918.1380173,12140123.3746846,25927647.8984212,9643261.89057076,47968281.4719463,6182601.74423886,7156606.59167698,10198810.6075525,3576900.08208432,17863531.1644035,20768302.6674887,20858914.0337019,11478105.6475558,10970393.8734113,16129699.6280084,16015611.9640347,12934136.5665115
393.86685,0.664,36772326.1291921,31446418.5370423,23598421.7201522,27716642.5188798,22632706.1544772,21016856.1312969,23752599.6354026,18855481.5700113,16674641.0713902,17270424.8882616,22488412.1992444,27958682.2954726,44816793.293045,17337602.9213053,20525170.109934,24648541.9705352,35049763.0450677,37032781.1697357,20806048.7339161,19332172.5537956,33188958.3965004,25180451.8878112,15300900.7462796,22128307.8162836
972.10739,3.19,27885802.8578911,24687688.9030973,18525627.0458714,28152625.0138408,28037363.6124175,16433631.9043198,47594378.5533145,43207070.2078908,19341787.2370062,47553082.5505829,33809523.3755191,30602560.9726776,16807770.9202808,13743188.5877602,26410500.4904277,11891934.3801175,19675443.9872598,19280160.2879322,14592703.6941407,31292968.3257214,23272532.5662169,20573644.7631934,33399347.535551,27777451.887727
137.04151,3.181,102180467.687568,92889754.2821539,118636562.931835,102305280.731988,87753383.1698797,124741164.365669,92336945.5696807,73805216.6202205,101122527.14014,96288674.4705972,106010879.201801,112263208.161323,85613241.3859184,105809301.224714,108416361.503562,114906005.444355,91796435.0273569,71651932.4860563,84247581.9704744,99372369.7915726,46881920.3867948,86408498.5418523,105602921.800332,72127672.727866
