m/z meas.,RT [min],Area (Max.),Area: B6_1_ML_nonpolar_RPlipids_pos_01.raw (F1),Area: B6_2_ML_nonpolar_RPlipids_pos_01.raw (F2),Area: B6_3_ML_nonpolar_RPlipids_pos_01.raw (F3),Area: B6_4_ML_nonpolar_RPlipids_pos_01.raw (F4),Area: FVB_1_ML_nonpolar_RPlipids_pos_01.raw (F7),Area: FVB_2_ML_nonpolar_RPlipids_pos_01.raw (F8),Area: FVB_3_ML_nonpolar_RPlipids_pos_01.raw (F9),Area: FVB_4_ML_nonpolar_RPlipids_pos_01.raw (F10)
826.59128,5.775,25025818.9565908,13052484.9506202,25025818.9565908,12413716.820631,13635162.0472086,9040952.90668558,6357220.82569286,11194601.2186728,9489470.01605285
900.77526,9.477,38242162.9424681,38242162.9424681,35515937.2659429,29087219.7220153,27627368.9539868,26049204.7847956,29443341.928997,29326421.871381,27544706.3008407
890.77745,8.674,54081539.5718358,35058594.4009779,25599460.9039065,54081539.5718358,27328690.2503992,10589502.7485444,31058251.7477654,27287711.6343663,25336806.0955968
647.54909,7.722,27573264.0396189,26875220.0095041,24618000.3175775,27573264.0396189,22457864.5397314,21252419.2266636,25173862.8960048,25955919.4015501,18109058.5885225
639.49168,7.525,27648344.6425194,27268764.7935359,27648344.6425194,23951279.1212227,24325141.2148905,26868560.9346941,25493636.8782065,26410974.5832033,23594909.5067634
962.67648,9.17,27693911.5556736,27693911.5556736,16727015.4237195,8725573.82096051,9561643.7935432,15624969.7217422,18787824.3888767,12667478.9429403,17498932.7470956
632.4784,7.873,30935903.5629684,22832800.0934923,24658939.6017535,30163829.0643283,30935903.5629684,23604970.5747212,23621157.7099563,26024863.1532635,17120841.5546375
886.81682,10.04,38388782.6822269,27256546.6402831,38388782.6822269,36181714.0499248,28380269.6923599,17404476.499061,30984387.6406793,38038516.4720837,23252368.1132122
781.63841,8.675,54138904.7450998,4637539.36435245,4706165.27456712,54138904.7450998,31093062.1474455,1824275.72841144,3674798.74903263,13744385.6021679,14466884.149449
1096.01166,11.528,31251952.8278281,31251952.8278281,31192825.5600327,22201542.4036675,10277386.3018565,6922336.28182852,22534881.3119627,23077957.0660637,8382478.66960461
821.59325,7.136,47036778.2192625,4925265.38686673,8965428.04413019,13098016.7190333,30772676.5153389,18014238.9090171,34650240.1881006,47036778.2192625,25269564.4136124
784.57911,6.673,31461523.3779592,29859395.839334,20238034.6487431,27871348.6851399,23035936.3833675,16533002.93539,31461523.3779592,25364660.8916458,24911566.0258276
821.62886,6.838,44687212.932359,27666964.9989107,42062175.4422369,20027320.6551287,34937543.5937934,44687212.932359,31429253.35469,30264070.4776865,1764252.63822337
933.81813,10.061,71141253.7830233,71141253.7830233,35623308.8218136,43170957.1003649,57015639.2543724,53926640.6580033,22574125.8813202,48949677.4596758,36664064.7509284
1112.04543,12.029,31798839.3606575,23530226.7271509,31798839.3606575,23802973.6492461,14771300.4304923,17275620.3727278,21074769.0602319,25923562.0471275,9766229.62441723
805.78782,9.877,33373266.9620038,16351074.5434024,13377927.9292235,15420390.1880937,31911243.0889326,33373266.9620038,14024309.3216637,21533426.0325858,10926587.5255603
955.78456,8.394,31991654.0491743,16705742.6713804,31710882.2494613,9971052.52904879,12974421.8278384,12694507.8445305,18782323.8242756,29281289.1158205,31991654.0491743
999.82337,9.697,42385353.8419457,38125600.12323,32083890.1866009,18621154.3696629,16096951.5854897,42385353.8419457,25404720.8809381,21717474.0283638,18900309.4463
879.73255,9.165,54860908.0262042,54860908.0262042,50991432.477098,18321131.3572557,17954282.760053,21128418.1261796,31457707.341596,32131226.8981973,40614338.590386
908.70899,8.562,32254819.1039686,15134619.5243267,17162153.8720093,13163784.472924,13930220.6281935,9709765.59154569,19827326.9389007,32254819.1039686,28315312.6195609
707.60634,8.212,32576690.9447044,631770.091143645,704622.83429429,3507655.63257151,7234353.73554179,5898708.74313891,26652493.1484961,32576690.9447044,5212999.53367711
779.57452,6.898,32792513.8016062,28561548.0499464,2866010.70263857,18545500.3258616,16292232.4288687,7443583.08378473,12358238.7461778,17769394.6294323,12863050.5492589
781.5522,5.687,34777934.2879018,16352857.5506665,10923627.2920373,34777934.2879018,34205578.0086741,19380633.8386559,18959411.820099,28389306.5001773,13214358.8189477
1126.0552,10.699,32904960.7998364,21681580.9682549,26296454.9637256,31717917.8974732,30472534.1201914,25413331.5011151,32328894.737388,32904960.7998364,28712209.5002431
634.5909,8.619,52027928.7462014,24962892.503639,22328530.9904577,52027928.7462014,22868483.7228235,14026007.1583797,40660409.7875281,13102264.3772215,26948763.7801876
775.57262,4.973,32955625.0542191,17569327.5975906,13263079.0805134,20879501.1244078,20922563.1658695,32955625.0542191,24535504.970318,14488755.7670702,12388211.4681665
989.74647,9.075,33093441.6481481,33093441.6481481,30474135.5023583,5468978.92764741,5575859.96700042,5633221.15146606,17235931.4642454,9142824.59879402,11253645.311303
754.53514,6.52,33104073.7827292,29576191.7868501,28236742.2856777,30431470.5339005,33104073.7827292,28336056.7588838,28517088.3054187,26383645.0866522,28551149.2362344
1096.01856,11.535,58199195.0852441,33403815.5252795,58199195.0852441,15043680.8106875,10256467.8451475,6922336.28182852,19055496.2120176,23413879.5007799,5819420.71729266
368.34422,7.301,33411480.245523,29504230.6522511,22541864.5223821,26411443.1692828,29493841.5369842,33411480.245523,20768927.020815,21641361.1077419,27117302.1759217
705.59076,8.234,33417032.0192503,3753636.50959577,2967232.38092205,3202124.98883639,10177241.0213616,4195242.92069588,28727925.6599619,33417032.0192503,5072136.96662388
759.63754,8.756,30742689.3437691,2282478.21216598,1915475.35623173,30742689.3437691,13886320.6263073,719777.015016552,2742664.30640161,10269373.6274537,10677600.0867356
1050.90753,8.989,30676367.1759514,21099887.458264,14751074.3549106,25848460.7342767,24630484.0725211,30676367.1759514,24532331.4267766,18482947.648864,13393624.1749221
1100.04521,12.206,30456794.5249747,22819497.9916831,30456794.5249747,26546457.7281686,17521738.1009584,11191700.9792225,22206391.1039576,24723379.8794626,6923052.89983006
816.58367,6.227,40739699.0981876,40739699.0981876,39486455.0524264,31738095.2798907,26438647.7732428,18649527.8226699,39211379.0780935,32781995.5086616,32268016.8126458
848.61156,6.698,47129712.68701,47129712.68701,38825243.4623687,26995761.839588,27552567.6315544,25005591.1344942,27115400.104291,24761824.7042334,22368839.8838559
817.59732,6.3,27996798.3699682,655795.884857747,23507528.5368989,13602007.4203252,20497528.2065683,23140938.3917261,24065815.2485465,22556926.9489914,27996798.3699682
848.64873,7.166,37271547.7442213,30684788.7944793,29472960.740414,37271547.7442213,26043879.6104213,22009291.1295468,26026603.4846854,25686641.519367,27369665.1967093
871.66867,8.001,28296838.9150107,18591558.1251298,12817914.6505429,13440054.6159466,14035121.7924088,10828577.442536,17069060.2388839,28296838.9150107,18678445.3305999
1069.99931,11.511,28684682.09145,17765424.5029347,28684682.09145,19591831.6046971,11406885.8876501,8580514.49515685,15981972.3996164,18166473.9952634,8345593.30846809
849.66055,7.229,28714189.5614504,15427188.8010763,16014732.3502139,28714189.5614504,18747814.2476021,14123670.7602274,17515301.3219693,16379219.3376544,11821963.5368341
743.5855,8.346,2313162460.21809,2270211093.17134,1774681842.57946,2117756380.86109,1210053573.80097,1813835016.5407,2181320183.32874,2313162460.21809,1759759324.38233
850.78191,10.08,41249309.1745763,35367283.5897546,31171946.3574195,41249309.1745763,38960855.6417593,32534767.342845,29939536.4963984,38431366.4276669,27000958.7723111
931.8444,10.017,47642052.2454415,31594771.8431279,42557198.550619,27253367.1179997,7282363.67448091,47642052.2454415,36312491.9705679,11794913.8130669,36649066.411436
664.65624,8.595,39749133.4778613,35498983.2383231,29123444.281914,33599458.3046127,38821268.130763,32420466.1714836,33184499.6025567,38319011.4878112,24564809.7552102
749.65351,8.915,29230468.6650259,3269685.88137008,2516647.4161427,29230468.6650259,21018453.5602078,2062190.42873229,3539204.09949917,7591785.72100875,6285702.11764709
1035.33333,8.604,29234990.1101355,98046.1440603522,90912.0453350286,91530.5103300842,82770.5951114987,83412.9611072521,87871.2045814558,104204.569574359,87174.0310775673
684.60503,8.859,23277059.6021147,6469569.9527008,5951608.99302868,6234074.69581873,6238000.00263989,23277059.6021147,5515923.1646644,6033167.91481805,3862410.70064175
961.84691,10.287,51035979.6606182,26749710.0628935,48485949.3282773,51035979.6606182,29394757.9843671,39648088.2600057,25558249.5391961,23787864.1682597,17631204.0593222
703.51489,5.412,29536221.7155797,14964482.8575221,12242816.4362259,29132966.9838623,29536221.7155797,24975072.5429176,12789685.7164906,17792922.7194644,12894268.1237734
892.82056,10.044,45769416.7206448,29403492.3476675,35294704.6236578,45769416.7206448,30417686.6079118,13788450.0511735,35432497.5820854,39964688.0395204,23274542.3364241
709.56461,7.384,33860088.3756675,17624162.6656526,24557479.9999432,17128789.8415183,29616172.193266,33860088.3756675,18689419.1456879,19309322.793991,9455472.79066077
846.67127,9.193,29638005.7250846,19257318.2824283,20121394.9553909,28510406.4463986,29638005.7250846,16471727.3801402,22499207.6348373,22384711.9002101,24086517.8065206
750.50309,5.875,29640830.953787,29640830.953787,18637846.1128626,20813707.086757,18821639.5819089,18549047.0991039,23409037.6912393,23850068.181215,14621587.8597625
601.50777,7.803,29669763.9724802,12306136.3846443,22781708.8216724,21261455.6562234,21626070.8843683,14622097.5155785,22376516.0967493,19167407.2381933,29669763.9724802
811.59862,6.227,64798049.4226262,37618789.4687412,33919659.9349807,36550045.4420589,36621944.8972995,64798049.4226262,37794341.8916852,30395196.6254624,29686214.2756939
685.56484,7.204,29827668.6171135,9664225.6883177,24522481.4610089,13047122.03838,29827668.6171135,17410873.4855248,15572952.0771905,17315729.7326548,16442613.3671838
843.72802,9.139,32274294.6818301,25124266.8331931,32274294.6818301,21549672.2100976,29182919.6116201,12366602.2204561,11912721.2987527,22215853.4352333,29974544.4493415
1183.37049,8.937,30005149.0914502,115192.082125716,83902.6483777194,92974.4267277727,77596.0837176872,82822.1851351397,74760.8059658923,86892.895879045,68493.6274758629
825.61576,6.809,37401634.1683825,35873238.8593787,37401634.1683825,26329104.6049763,25529296.0914637,34524522.4590782,26772640.8365116,22672729.1054935,18648430.9151265
841.58281,5.772,33062453.6379203,30269781.1198431,30069626.0440933,16442515.4489991,21711295.2141924,18870147.0196184,31605319.844153,28164250.4261395,33062453.6379203
830.71528,7.806,29978147.1932167,29978147.1932167,20930154.0976756,21171209.2394228,26621777.5623967,23546168.3472243,25997414.6520907,29429720.3989884,18574626.0111305
825.68466,9.061,23247485.6834655,6085995.4162578,9618082.00923187,23247485.6834655,16684209.347985,1773035.3571577,4560636.65408662,4713175.66451563,8342609.50492786
781.77971,10.088,23706490.5169829,20466204.9288224,16479991.5002593,16706380.7363327,23706490.5169829,20050125.8779455,18535735.1585175,20402608.1264389,23202203.0348994
727.51503,5.228,23140604.7663377,12813898.1282928,16276418.7443906,19816463.694802,23140604.7663377,14883805.6798662,9359428.32931349,11076200.5949697,11650914.569081
725.53588,6.588,23497803.5558913,19578465.7519058,12655581.6591259,23497803.5558913,18448654.0267293,20994970.1374761,14360307.7169222,18299959.555769,14717894.9826624
1155.0957,12.668,18134028.8022882,6402600.1930788,18134028.8022882,10462891.7630611,8011936.59566434,5877052.49100785,10239323.5156871,10565012.4225384,2504276.92491256
799.53589,5.552,18141495.7198118,5712591.82417107,5748558.15187539,5980475.81874342,10304987.8672273,18141495.7198118,11508825.1786833,1658310.41900523,5410984.72621978
941.80412,8.895,18199688.9148162,8698106.77134061,18199688.9148162,6478662.01568653,5205156.84006844,6399309.42855529,10502678.9470569,7645578.53615746,12093216.3327077
718.5617,5.663,18369737.2025031,17119652.2029589,13919186.3325209,8234419.10431821,15826991.7939438,17434317.2462032,13681512.3383421,18369737.2025031,14873949.3681183
938.67628,9.246,23680122.1520888,22745409.3817578,23680122.1520888,17777375.4562424,17433450.5169676,16331215.8187126,21792269.750541,20173217.7432716,15300492.0814005
1089.94612,10.985,22095365.762076,16637560.5817717,13766852.7148818,18566028.7111915,13837900.2271252,22095365.762076,11504953.3392792,19013961.0031012,12259236.9482632
705.53317,7.017,18713728.6977136,9427224.76889521,13358831.989608,8969945.76465595,18713728.6977136,10335942.1482254,13968857.0247669,12515195.5095765,10087510.2257932
624.62591,8.32,18824059.2979761,14328534.4989974,10555672.5940657,18824059.2979761,16294970.4446033,5997337.95958594,10606198.3880885,16724220.8582618,13649628.2461687
772.61764,6.899,40522267.8847946,30119732.0506596,40522267.8847946,37784232.7474009,19499599.7678099,22731301.0634472,17069134.5636945,17470292.6434068,14900106.7675476
691.61164,8.061,21040248.9753678,17359667.3354405,15672244.7755156,21040248.9753678,18855257.0595835,11422147.1592293,17893877.046589,2323925.74348556,16043281.9571732
651.58064,8.085,18901607.4992611,6527944.01050502,14920994.0182439,10894891.9034682,18901607.4992611,10132296.3195668,9822516.38091376,13155268.75049,4806174.00657774
889.77281,8.94,34811226.9624434,18922923.0818939,16983335.3696655,34811226.9624434,20494828.0215504,1961773.48851292,15080913.096077,21351890.6236757,9923769.54397094
1128.07673,12.638,18942290.9938955,12632119.0484292,18942290.9938955,12859976.2527644,8248097.34218245,5251065.4121061,11325017.8145137,11778110.8439245,2883922.51717017
1070.9014,12.289,18984468.9197194,12150337.1292202,13249764.4268814,11311989.175463,13339378.470033,18984468.9197194,9373177.61301463,13923880.6522359,9114744.76035789
715.5152,6.348,1959858552.17171,1566848039.83289,1502384852.82383,1545039599.5555,1959858552.17171,1200244632.00686,1255029420.54816,1492352575.12093,1393601670.20934
844.7263,9.209,28051466.7166386,23165963.8373914,28051466.7166386,24887001.0050607,19076027.8941611,9862039.2059737,17183489.2359338,18900462.2946596,23099962.3996028
1089.946,11.959,19087267.143029,16926442.5267486,12280370.1974335,19087267.143029,15714087.080677,16656254.3808641,12466503.5885985,14774719.3758654,13023871.7363749
837.61481,6.585,23096820.9255113,17137677.3357649,17517486.7909483,20508970.8757739,23096820.9255113,17309457.8772432,19249735.1589717,18642693.0665147,18377706.1510475
765.5213,5.893,26063718.4151262,20151396.6966399,4493249.15879235,16065332.3651399,19145548.1378358,26063718.4151262,15819527.0546286,14497422.0265655,15154410.2595329
745.6738,10.224,19253921.7401916,18122890.6354886,17131736.9381485,8276325.19421983,8423344.86556684,19253921.7401916,11790424.977999,8618543.87687568,10452283.1640136
1060.28513,8.782,23200440.4906423,406398.509111019,381199.675497987,411339.358488816,370716.737486737,400393.193226045,340937.434038665,363440.733074855,331126.205655994
1178.09237,12.411,19327901.7398889,19327901.7398889,17521309.3454885,5760929.09395603,7346685.86065773,8862819.47631559,7979255.06777539,9718242.49424395,2954134.76080584
909.77791,9.556,23728985.120732,20607858.7247903,23728985.120732,12270855.5682415,9589394.88670932,5153376.65443126,10769304.6972359,15968160.3791877,14786907.9795905
875.83175,10.43,19351955.5845323,19351955.5845323,12617804.9583617,17258380.4034725,14528223.1217091,6371673.52763482,6795716.87339312,8281296.44755637,7176006.26249692
671.54911,7.625,17886835.9904347,14436945.2859615,17886835.9904347,9661465.59755487,7719227.04177444,7002463.00076451,11393581.7904722,11142514.2852955,9589432.80428212
1131.02282,10.471,29429185.0675038,27676208.7298637,10350118.9636407,19366527.523085,27045955.4416197,16169655.2961978,25480763.6422991,29429185.0675038,20606389.101223
907.77513,8.762,17876845.1403077,6289826.97219371,2680391.80287291,8253422.34533558,7349562.35281053,5779740.35624144,13963563.0869904,17876845.1403077,13268559.7979423
697.24786,8.104,17860167.7465596,2097135.62393057,2161188.73167293,2282363.40631387,2026750.97400122,2093936.44154058,2215335.90624978,1937633.69194456,2212738.30199528
831.80481,10.524,17032588.5499096,7268943.31006771,17032588.5499096,4248691.45688257,7554955.87145297,4534134.03650706,6774218.54175777,3679194.34392497,7703533.59587058
947.78471,9.24,20408653.4288338,16295210.9242526,12126753.9979257,17863854.512788,14163154.7110151,6726932.71710416,20311220.0302833,13470110.1516911,14435920.7137235
997.81135,9.378,31773196.4695606,31773196.4695606,23336643.489844,8158185.73087006,9585799.6586732,31655827.2316035,19134013.8278551,13474822.4626449,9671112.39121862
864.82677,10.307,20827662.6359094,19484462.7310606,12327357.8689431,17076678.9517244,15241571.1060044,12608405.5356093,10098956.4426827,8943617.27296233,5423332.11513778
