m/z meas.,RT [min],Area: B6_1_ML_polar_RP_neg_01.raw (F1),Area: B6_2_ML_polar_RP_neg_01.raw (F2),Area: B6_3_ML_polar_RP_neg_01.raw (F3),Area: B6_14_ML_polar_RP_neg_01.raw (F4),Area: B6_15_ML_polar_RP_neg_01.raw (F5),Area: B6_16_ML_polar_RP_neg_01.raw (F6),Area: B6_26_ML_polar_RP_neg_01.raw (F7),Area: B6_27_ML_polar_RP_neg_01.raw (F8),Area: B6_28_ML_polar_RP_neg_01.raw (F9),Area: B6_32_ML_polar_RP_neg_01.raw (F10),Area: B6_33_ML_polar_RP_neg_01.raw (F11),Area: B6_34_ML_polar_RP_neg_01.raw (F12),Area: FVB_4_ML_polar_RP_neg_01.raw (F14),Area: FVB_5_ML_polar_RP_neg_01.raw (F15),Area: FVB_6_ML_polar_RP_neg_01.raw (F16),Area: FVB_17_ML_polar_RP_neg_01.raw (F17),Area: FVB_18_ML_polar_RP_neg_01.raw (F18),Area: FVB_19_ML_polar_RP_neg_01.raw (F19),Area: FVB_29_ML_polar_RP_neg_01.raw (F20),Area: FVB_30_ML_polar_RP_neg_01.raw (F21),Area: FVB_31_ML_polar_RP_neg_01.raw (F22),Area: FVB_35_ML_polar_RP_neg_01.raw (F23),Area: FVB_36_ML_polar_RP_neg_01.raw (F24),Area: FVB_37_ML_polar_RP_neg_01.raw (F25)
1128.62301,2.808,1671317.10296423,126127.013874735,151715.624920337,3813108.12660031,2165998.99446186,1886115.48014395,1595021.19867373,2421926.65120535,1565612.35975997,5390372.27873667,2005586.67532838,4843206.43866041,119108.573678779,772987.832720425,327603.086772242,2195669.45937505,5214482.39948457,5358010.95865824,1627130.15386056,1293904.92393905,1705858.63876569,1605764.23280325,3099999.59622971,1215679.76263095
548.01506,0.765,1382963.07224051,734601.58226173,2780123.099849,2040600.77242169,1268440.39863694,307203.712566798,2317687.51331264,3515054.29292411,2676572.80085436,1109229.90639832,1695851.48911842,649779.3416727,2031619.08532481,1990635.51087523,1980053.73262631,2858761.75291565,1252101.96409949,1108558.34871841,2196228.68522998,573802.294372725,952013.759246355,2142043.42761747,1962732.74515255,2863193.35003144
203.01897,0.719,1459000.5154345,713797.565342003,1183982.87410241,1287024.74797709,1649136.58190538,2857138.16888404,1901462.70382845,1467689.01757554,2008343.43550954,1501753.20422275,1816123.40564183,1097256.77014772,1320951.50581579,1274324.6653769,1356737.47348924,1086734.47376704,1373409.29063896,1089499.92546418,1764904.13476267,1389410.79154713,902840.310037323,1733544.2159154,1686754.41237448,1708373.01976702
826.22456,3.113,1269184.34636029,811263.159201909,960377.983953309,1128094.73343698,818008.683261714,2862405.93266012,1699709.3375543,693548.27285371,1192166.48729314,1004117.80030443,967467.14428428,1108565.40980859,212792.46505969,366909.603930781,1618386.66472411,661213.416477785,314098.432140223,145168.506716475,975028.144840861,1416377.93504812,1383529.59465518,813519.05802414,1436337.06414091,622944.332853533
970.26352,2.826,908635.565169866,304227.286896938,317425.665603922,3403054.24246304,1396971.65142899,2565705.6497476,1338944.57411665,1505056.93321293,1744350.01694917,3494602.14367989,1220882.82217,2871315.36077279,287298.312258844,607400.51334036,541640.301474758,2223968.75534069,3468947.79471297,3784464.15161038,1139097.79561089,1177252.73241079,877556.130712172,1117163.01595567,1705978.49928814,791137.590227822
331.13819,2.624,809636.674231957,757806.500742837,986526.110481779,514837.903796558,579700.187995856,756182.964101539,969867.090191337,1280619.1193271,2001438.25202146,2037686.00193054,47500621.3112786,1998237.31903379,8186450.70749482,1719917.42789747,1126401.46806364,1193915.24882184,1355885.65822794,1304311.61793321,1562776.35258817,2100721.5404013,2874633.04110251,1660321.4691218,2366535.62457512,2129045.9766482
476.13275,1.096,2878324.86317759,2033217.5081682,2014951.86335222,1613688.55627859,955159.091555475,1391831.56290078,901771.831427973,281876.456371843,378781.363117003,536909.442051712,655951.858520694,581058.787404345,1387251.51610988,837067.032705905,2486386.08603638,1663051.19599787,4538273.79394258,2502728.61375285,112616.254872849,282636.957376235,511077.04664583,385681.273748688,908884.888244744,677734.101932055
363.94838,0.692,2034856.2676463,1892164.42774811,1377845.68852966,1745341.5089934,1943148.35845988,1534234.65859078,1650407.13516589,1311277.5499824,1651103.30146991,699196.835407603,767901.81128536,1058781.45846378,1938887.6087469,923774.710457634,1409331.12325848,1551544.01901995,1228319.46946113,1787878.76705558,2884876.95455907,1422805.55331574,1580159.27353952,1857598.27279028,995446.34395434,1550376.47722701
764.75866,0.701,1271383.43377246,2473637.78934844,1140974.72427295,1423157.19355832,1385129.09047864,989979.931304948,1733686.11460785,2040740.23444248,2321829.24048141,910680.95970336,1635189.20729162,737654.60826033,1928660.60799253,1334651.78264236,1586530.54981476,1714037.02165014,1223834.19353626,722553.31159478,2889532.35066796,1653043.13500385,2027140.42976535,1445853.18428377,1654242.80575409,1839680.90710904
752.18599,3.07,299759.498251321,447990.580793084,1026470.8724419,2469653.07957214,775627.359209934,2893439.31555172,1270711.59699778,732154.79185712,980231.545166557,1800712.44250689,1050807.18962125,1097399.93477522,527263.09360907,1228437.43688545,908680.130683384,1279706.62345731,1416403.64105841,2245975.50021235,488883.171340512,603124.31468385,1297246.24155277,591508.326083289,753928.586037184,484884.41800688
1797.3959,0.664,2504081.73631951,2532381.38491518,2699189.2184784,2894934.97464282,1960429.28455557,1652299.49086049,1904888.87621918,1634115.27757027,1705899.15369036,2239969.95486707,2072803.51064816,2612806.74181278,2742204.04138663,1750389.17931537,2111029.22728373,2172448.77111561,2570123.65321596,2778141.71084939,1727518.57169078,2409976.30226525,2078293.4272127,1938943.91031385,1748956.47403166,1868960.35461686
531.14638,1.09,727200.729661378,396593.525937637,278021.143653554,1568733.35842471,741372.544417649,1059228.81816031,286543.99123392,297595.032024097,598626.143420785,3154633.90738859,313645.259142276,1098615.26685706,217266.187362724,2213152.92429738,192808.404613496,1117204.86457455,2454028.30282135,3525119.56760567,1731988.32175484,509964.374616223,488472.528514298,701251.029819406,446937.833930985,614992.309102519
649.20718,2.982,3809026.28864212,4423313.81035857,5558844.49477166,4227830.49617444,4033663.52610859,5551064.4173413,4971280.09375362,2878345.52387741,3953592.47391451,5234546.23502196,4539569.54011848,2974581.75032953,3369571.02693562,3195028.2498383,4074137.6812339,6492102.30867236,4823181.74190013,4053614.6432598,3958353.6164482,2972110.22476111,4314340.17504543,3968395.71435925,3059574.32056748,3325975.3487609
1809.45219,2.814,2589767.7071779,370183.761671218,189184.659702712,3434015.74753788,3922916.65260675,7370943.25220419,2585221.74050684,2197354.15694027,1680958.11293087,1679519.99730288,1165164.05859338,1137555.75003554,171228.855532032,3572877.8373494,519047.70798518,4551259.30141514,3746760.36964188,3011873.84347257,870032.076322249,1345511.08796298,1235707.645082,969118.914616554,1694974.2475718,1242573.13716301
528.84794,0.706,5354284.64656951,6140351.93442342,4145103.11862636,3391382.38220961,5979482.27718544,1626349.83138896,4884434.84788207,6494171.72402024,5776608.98393039,2411863.11545365,4353118.90694366,1750824.15066319,5758024.87636678,4227384.92410992,5758513.6207347,4529699.38222602,2538940.09189018,1640212.92536758,6235723.03825463,4380567.14590855,5558971.87761724,5267165.16806852,4987735.3213103,5716441.62460241
465.81213,0.675,20701553.7052274,17100950.0607251,23363381.772367,20504634.3104724,18707172.3506936,30171977.6262479,25932001.8145588,28541905.8213564,26671922.3485507,25312877.7654327,26844631.9632635,21846318.7907231,19305061.4888806,24167780.2546432,20641912.5248542,25271273.2664718,26787777.4530705,23546977.9792999,28031850.5672507,19687128.108859,22615764.9631157,25370398.7424984,25542962.2516257,25633804.7502133
1152.38176,2.634,29358261.7169312,28613443.2717662,27401101.9893183,20994525.7549237,8532372.31706364,16660878.973792,22417407.4180519,25190407.884405,9425958.66182164,13089045.2787331,12587850.1800893,23671431.6454087,28118560.2138321,30191807.9421196,23699352.8584654,12508958.8657755,10906440.3908592,11008106.7187555,9610263.48907745,9487444.67947103,18923827.6907091,11265049.00515,15900954.3060743,15660712.4346267
347.13264,2.736,7458648.45997265,7463601.36560473,3447682.41215069,8709492.65595037,9567413.22283828,7561416.73323461,18262945.7682209,20036282.2086675,23614183.4026917,30204761.9172776,22591050.5136902,18857809.2949093,5988247.31852752,6261704.84296008,6177313.62643362,5385975.04720942,7069835.58728249,5945204.79622083,19511430.1653921,30306107.8015611,19812699.1886913,19993804.3384293,25152623.0532198,28559933.638764
162.05153,1.338,10961869.622036,26357615.5081559,11995130.2493023,14945896.3254968,5010793.67893503,7159369.74373351,9713325.48881531,5329834.17812329,10622704.9716698,13792903.8620249,9555569.05879792,9882674.95483266,15952069.8564161,16781138.902557,15224342.6393937,30353124.9575302,7827299.68269276,7191363.09176295,6024175.71854762,11272333.6882767,7585564.73889484,5522321.0729946,15539431.6839402,4191987.89143177
578.25473,1.09,1531865.87976828,5486401.08708622,3869786.93162034,5291405.08439232,1919998.53869629,2402201.42453843,4003422.03145882,4376988.87543482,8943980.8346641,16305240.1784163,5765073.3240286,4091858.88750506,1310244.84473845,30465479.1609819,1797775.66442284,3417721.0047123,1792114.99276528,2434930.80500724,7769399.32535695,25314067.4285983,7517418.8022435,5485765.8388576,5732050.20665502,6378567.91278689
323.07847,2.765,27595004.4565206,27704536.2773478,19541484.5984805,18194656.8004295,11322480.4892733,26671686.3366619,19030070.2571154,14097321.4977628,20997660.268382,24638441.823163,23149542.7582434,24574818.4881387,29158892.8996521,24937049.6728775,30491143.5653756,28220861.8226089,21946210.3294993,21291259.7080938,19641508.4527042,26683386.6003671,25309729.1493982,15978220.0220434,21156898.3161295,10883415.6216796
611.17346,2.456,30502413.3933667,8530586.64554875,1834717.93806368,6878409.39171548,2681585.56490199,1562263.07943827,4982201.04328117,7973454.58383687,2606432.08637338,17175907.2258798,2610135.05779546,14476611.5737481,5194515.50497024,6492615.45521578,4751646.8545578,3585721.50265701,13381299.2087646,11441499.8429465,7654422.96405921,2619793.90274423,6412428.36276291,4675857.03831565,15742300.2580291,9860907.25734516
301.95903,3.492,10307830.9007431,11305142.4169971,11170384.3667744,11075291.2540422,10016547.6173423,17357379.497871,11098729.8066411,17332596.0632929,17652129.8009037,25290942.620696,23592489.4249546,30527950.078509,10693381.3887482,7001881.50238202,18616075.0859038,9298468.75266853,15326965.3398037,9321797.14271817,18413922.5157863,15386553.6416477,19245676.5329084,18965674.247239,26769350.4713948,17391916.8033488
569.83935,0.665,21241109.2613269,17312075.4925668,26716333.49797,30643183.8520698,23677229.2923073,13835582.3529557,23488268.4865107,14373041.9109264,23831662.9588057,10856502.1985204,13432655.6875469,13199472.2735528,19361604.5280187,12982295.4001844,18362783.1030244,19717842.2919171,18691125.7402917,16602061.6891297,21926662.3917988,26428827.2979728,12108965.1500607,13579043.6434531,18081395.1928686,14986637.2602467
843.24317,1.159,21096149.0753593,16682907.2035813,22768516.7662556,21116172.0181057,9865740.42044582,12018546.4646508,19082658.8831867,16655131.3514709,9257790.71898974,16740486.9234575,6829216.0529041,30943620.1417521,7756608.32818218,20417501.3129158,19183418.1526919,15039997.4118303,8007714.08297044,4284933.74163784,13407809.9885181,7428472.26873014,30336686.2795564,5301691.7218672,13744192.2219927,17065784.8891609
449.12029,1.154,24118653.5309586,4269538.11278444,1550348.92568688,6298681.64906261,14367591.4029397,1451502.86064577,1530349.34747867,3415414.67599293,4763613.43803449,20919913.9877249,31654399.5097774,21438756.6650026,3523953.71966178,2300705.61289937,6745875.11080285,1648777.8524965,30977239.8700689,18878533.0688992,2818807.21019617,837880.102695895,5290116.36553514,18326797.7476804,6550529.77483872,5582874.48520746
473.02062,0.768,7567969.62562493,31014084.680623,4212431.85212584,1240382.34036703,8073116.60005359,344873.241906122,3549169.85100031,6245277.26566732,3904232.69960318,1031567.72829241,4115980.88042105,374857.353182703,13668713.6901046,3503370.4722745,12302616.5200651,3846922.60951902,724484.056908226,347283.815706475,5542542.07271679,3191807.91715685,4685169.786127,3659090.98062898,3469580.59765028,7058274.19425679
451.18035,2.625,4001694.30238505,425342.823760597,56174.9922880362,1031545.64072861,4093702.6459079,6814669.71320731,1062428.85596812,5747037.27980001,10325714.06329,31037320.518935,5460444.66046149,25090911.5989584,104196.149871808,383683.146008597,70387.1432089035,5103129.28630807,9521023.45317845,11968557.772729,2033477.81534547,336333.53398122,6935202.96102226,122988.836259983,3079869.12258439,4707708.46208066
611.12039,3.371,5445832.52791548,5067143.98221596,4983905.97632111,12174123.4094977,7077705.91091062,10450194.2344512,5491990.19176085,9035580.58506748,5374760.50409894,20402241.0280773,6152616.07329996,21304489.6138311,3904506.52572278,12890368.4007848,4794522.78809841,9315813.97085388,30685555.9950556,31144105.6528061,4090685.30707113,5802597.82232951,8603571.6889186,6344472.1874259,5920088.19554305,3981437.32437357
363.00348,1.207,9678201.296967,27411188.2282113,23412177.2419535,20953567.2563207,27021420.1628904,21186417.5743892,18168258.6634655,23736965.7286227,27525201.9685446,19778244.3779147,16039279.7102683,30399034.049691,16832555.4192919,24928730.7021728,22711953.6500739,19858420.9781305,5756880.92303196,5763855.78138749,17764365.2327196,19129407.8932933,18202893.9647352,31284692.1306346,10547400.8541942,24506037.6977838
617.76132,0.672,24956863.3439463,20515619.3577535,24257358.2134713,19935671.9287635,22647754.1539988,28332520.9723746,27210884.6282962,31476840.4918169,30016771.9501588,23386560.5949084,30082772.4298761,20946178.3831738,23184490.3673264,24946746.4281943,24277644.9128075,28078388.8766648,30849907.2031544,26450640.7394591,27508557.2519259,22219508.026268,20768290.8356631,27097291.1185153,24922002.0974596,26443526.3693571
125.99718,0.85,1871668.17075646,31540629.8122445,8423830.35778876,9717918.64533066,9865461.20985841,582471.768083633,5408744.31706289,5760780.73358083,5474798.3007948,13634725.6616767,27541291.5115491,15976365.2327644,22059162.38704,9440487.13912838,11174955.2492348,5660677.65397363,10334246.166303,4444866.75567333,1906534.73708768,9835475.29975444,17271677.3800891,15468289.0155311,32915997.1261066,13311631.2724164
381.0492,0.804,14275397.9371148,22994976.4796918,13353930.2296176,5981323.48503348,18686347.3223778,19831797.3061905,26939951.7980755,7526398.6967666,9128899.80516551,21285009.5728049,23964394.7049446,43918650.7229227,19161434.8790816,10592374.5733873,21011294.0085575,19173424.0392543,22021502.4675507,19459522.8125119,31560892.609329,21344417.6814063,24777145.4878498,22051510.4835161,24170250.1535286,25899387.8928297
699.14989,0.784,31631776.2386637,12389234.2328532,340405.933990041,4021226.95103506,8833440.92463693,520418.050859645,4876148.6853343,6742050.42377344,7056042.29710414,16018096.9747869,4824320.34462191,6523551.48118414,6673653.45950905,1694677.29703384,5139041.70622087,7147716.15459126,14177907.7990496,6671112.2160166,13892218.8016232,6384947.78405473,3721249.31611481,7108247.1721318,17068900.4978209,9321228.0416657
972.10828,3.224,21060184.431868,17020029.5736774,11389495.4780577,15064318.4729291,12900890.1541023,9820510.4956503,31788559.0253672,25125227.2467726,11730115.1664545,30978018.8544134,22481329.786365,17747225.4961858,14223439.0097494,8928117.13590287,17781323.1589406,10076441.9038761,11841370.0689874,12318132.6001676,7773175.26191655,22868867.6513024,13945371.1944942,9681546.23118412,18193510.4142548,14965723.3644616
213.92749,0.677,23066177.5431429,15673342.1207606,26095665.5831564,26361115.8832074,21886931.154843,31863244.1949411,25174425.1630982,27717055.6304321,22796300.3865594,22723782.8500034,25596225.1262989,25169959.3343848,23807370.7088606,25033436.0841143,23903074.7219204,27880516.5913433,28513256.7498639,22346176.4226454,24402394.6742909,24590277.5802815,26752231.5214351,30800108.7952329,28826898.5604214,23531864.7938678
260.94712,0.745,18425701.8763366,28099523.2191131,31954108.7819835,19487970.5017709,21630797.1184746,9678851.19190497,21434216.0159975,30128313.1583226,19736754.0520232,9949247.48556093,27157385.4111306,12188876.8900266,30603942.5917261,29020862.7249476,28429230.6747735,19527261.9077385,10168177.5642531,10738582.2923833,16710734.4495541,18285390.5318613,26869786.0531034,22030832.8497441,18703006.3028175,22733517.3723058
299.1214,0.739,13193947.9646157,9405474.14745608,11056692.6701316,16895936.8375027,27057717.0772204,31908972.4237976,28079571.9942751,24127661.9064976,30102974.826877,13957789.7195758,23364651.0976372,11617271.6487785,18174937.5168656,12434407.0016469,17926342.5171616,12530635.9637857,12743876.2266057,10348425.5975837,30812490.4963009,23644145.0571287,15581032.5057603,32171393.6484809,21613816.002213,21534008.6084568
510.05864,0.784,32528200.8148557,30088692.5158806,8208130.77037439,10175044.5724839,21346614.6134394,2952058.83211142,13602899.9190535,19281841.6444209,17623552.462851,13855614.1139668,14701185.3476404,7738311.99407898,21633523.3452563,11119707.7074756,21061941.4168718,15195884.9401316,14440022.3460114,9995663.74174071,28736189.9574917,14300788.5563947,14459933.7748435,17080648.8356081,16052240.3600348,19413961.6315913
